4	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\PI3K Regulation\\Up\\	Up	N	LA 	\N	774	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\PI3K Regulation\\Up\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\PI3K Regulation\\Up\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Mucinous adenocarcinoma\\	Mucinous adenocarcinoma	N	LA 	\N	729	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Mucinous adenocarcinoma\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Mucinous adenocarcinoma\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Tumor Status\\FIGO III/IV or Recurrence\\	FIGO III/IV or Recurrence	N	LA 	\N	775	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Tumor Status\\FIGO III/IV or Recurrence\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Tumor Status\\FIGO III/IV or Recurrence\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\PI3K Regulation\\Down\\	Down	N	LA 	\N	776	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\PI3K Regulation\\Down\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\PI3K Regulation\\Down\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Demographics\\Patient Sex (SEX)\\Female\\	Female	N	LA 	\N	777	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Demographics\\Patient Sex (SEX)\\Female\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Demographics\\Patient Sex (SEX)\\Female\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Histology\\Histological Type\\Endometrioid Tumor\\	Endometrioid Tumor	N	LA 	\N	778	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Histology\\Histological Type\\Endometrioid Tumor\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Histology\\Histological Type\\Endometrioid Tumor\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
1	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\	Endometrial_Cancer_Salvesen_GSE14860	N	FA 	\N	771	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
2	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\	Sample Factors	N	FA 	\N	779	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Histology\\	Histology	N	FA 	\N	780	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Histology\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Histology\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Histology\\Histological Type\\	Histological Type	N	FA 	\N	781	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Histology\\Histological Type\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Histology\\Histological Type\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\PI3K Regulation\\	PI3K Regulation	N	FA 	\N	782	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\PI3K Regulation\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\PI3K Regulation\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Demographics\\	Demographics	N	FA 	\N	783	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Demographics\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Demographics\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Demographics\\Patient Sex (SEX)\\	Patient Sex (SEX)	N	FA 	\N	784	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Demographics\\Patient Sex (SEX)\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Demographics\\Patient Sex (SEX)\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T2\\	T2	N	LA 	\N	700	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T2\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T2\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
3	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Tumor Status\\	Tumor Status	N	FA 	\N	785	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Tumor Status\\	trial:GSE14860	\\Public Studies\\Endometrial_Cancer_Salvesen_GSE14860\\Sample Factors\\Tumor Status\\	\N	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	2012-07-06 06:09:53.45872	GSE14860	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\M - Metastasis stages\\Unknown\\	Unknown	N	LA 	\N	713	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\M - Metastasis stages\\Unknown\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\M - Metastasis stages\\Unknown\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\N2\\	N2	N	LA 	\N	694	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\N2\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\N2\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Fibroadenoma\\	Fibroadenoma	N	LA 	\N	706	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Fibroadenoma\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Fibroadenoma\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\basal\\	basal	N	LA 	\N	721	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\basal\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\basal\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
6	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Dead\\Cause of Death, Clinical disease or syndrome present\\	Cause of Death, Clinical disease or syndrome present	N	LA 	\N	715	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Dead\\Cause of Death, Clinical disease or syndrome present\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Dead\\Cause of Death, Clinical disease or syndrome present\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\Normal\\	Normal	N	LA 	\N	692	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\Normal\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\Normal\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\N0\\	N0	N	LA 	\N	704	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\N0\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\N - Node stages\\N0\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Unknown\\	Unknown	N	LA 	\N	691	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Unknown\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Unknown\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Unknown\\	Unknown	N	LA 	\N	710	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Unknown\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Unknown\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Infiltrating duct carcinoma\\	Infiltrating duct carcinoma	N	LA 	\N	707	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Infiltrating duct carcinoma\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Infiltrating duct carcinoma\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Papillary neoplasm\\	Papillary neoplasm	N	LA 	\N	698	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Papillary neoplasm\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Papillary neoplasm\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\DCIS\\	DCIS	N	LA 	\N	720	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\DCIS\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\DCIS\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
6	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Alive\\Alive, Clinical disease or syndrome present\\	Alive, Clinical disease or syndrome present	N	LA 	\N	712	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Alive\\Alive, Clinical disease or syndrome present\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\General clinical state finding (Survival Censor)\\Alive\\Alive, Clinical disease or syndrome present\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Poorly Differentiated\\	Poorly Differentiated	N	LA 	\N	705	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Poorly Differentiated\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Poorly Differentiated\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T4\\	T4	N	LA 	\N	699	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T4\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T4\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Oestrogen receptor assay\\Unknown\\	Unknown	N	LA 	\N	696	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Oestrogen receptor assay\\Unknown\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Oestrogen receptor assay\\Unknown\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Breast Normal\\	Breast Normal	N	LA 	\N	716	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Breast Normal\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Breast Normal\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\ERBB and\\	ERBB and	N	LA 	\N	714	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\ERBB and\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Tumor Subtype\\ERBB and\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Moderately Differentiated\\	Moderately Differentiated	N	LA 	\N	719	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Moderately Differentiated\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Moderately Differentiated\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Pleomorphic carcinoma\\	Pleomorphic carcinoma	N	LA 	\N	728	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Pleomorphic carcinoma\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Pleomorphic carcinoma\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Well Differentiated\\	Well Differentiated	N	LA 	\N	689	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Well Differentiated\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Grades\\Well Differentiated\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T3\\	T3	N	LA 	\N	722	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T3\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\TNM Category\\T - Tumor stages\\T3\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
5	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Anaplastic carcinoma\\	Anaplastic carcinoma	N	LA 	\N	730	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Anaplastic carcinoma\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Histology\\Histological Type\\Anaplastic carcinoma\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Oestrogen receptor assay\\Negative\\	Negative	N	LA 	\N	702	\N	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	T	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Oestrogen receptor assay\\Negative\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\Oestrogen receptor assay\\Negative\\	\N	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	2012-07-05 08:04:08.266519	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
4	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\Recurrence-free survival time (Months)\\	Recurrence-free survival time (Months)	N	LA 	\N	747	<?xml version="1.0"?><ValueMetadata><Version>3.02</Version><CreationDateTime>08/14/2008 01:22:59</CreationDateTime><TestID></TestID><TestName></TestName><DataType>PosFloat</DataType><CodeType></CodeType><Loinc></Loinc><Flagstouse></Flagstouse><Oktousevalues>Y</Oktousevalues><MaxStringLength></MaxStringLength><LowofLowValue>0</LowofLowValue><HighofLowValue>0</HighofLowValue><LowofHighValue>100</LowofHighValue>100<HighofHighValue>100</HighofHighValue><LowofToxicValue></LowofToxicValue><HighofToxicValue></HighofToxicValue><EnumValues></EnumValues><CommentsDeterminingExclusion><Com></Com></CommentsDeterminingExclusion><UnitValues><NormalUnits>ratio</NormalUnits><EqualUnits></EqualUnits><ExcludingUnits></ExcludingUnits><ConvertingUnits><Units></Units><MultiplyingFactor></MultiplyingFactor></ConvertingUnits></UnitValues><Analysis><Enums /><Counts /><New /></Analysis></ValueMetadata>	CONCEPT_CD	CONCEPT_DIMENSION	CONCEPT_PATH	N	LIKE	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\Recurrence-free survival time (Months)\\	trial:GSE4382	\\Public Studies\\Breast_Cancer_Sorlie_GSE4382\\Sample Factors\\End Points\\Recurrence-free survival time (Months)\\	\N	2012-07-05 11:41:33.695026	2012-07-05 11:41:33.695026	2012-07-05 11:41:33.695026	GSE4382	\N	\N	\N	\N	\N	EXP:PUBLIC
